"Transparencia","giroscopio X","giroscopio Y","Vermelho","Verde","Azul","Branco","Label"
306,313,333,10,11,12,27,'Papel Branco'
412,354,340,10,11,12,26,'Papel Branco'
483,414,371,10,10,12,26,'Papel Branco'
403,402,395,10,11,12,26,'Papel Branco'
126,283,324,11,11,13,28,'Papel Branco'
112,222,283,11,12,14,30,'Papel Branco'
111,194,240,12,12,14,37,'Papel Branco'
110,167,208,11,13,14,30,'Papel Branco'
111,150,185,11,12,14,30,'Papel Branco'
113,143,186,11,12,14,30,'Papel Branco'
217,193,182,11,11,13,28,'Papel Branco'
463,322,268,10,10,12,25,'Papel Branco'
574,443,343,9,10,11,24,'Papel Branco'
541,486,401,10,10,11,25,'Papel Branco'
616,537,464,9,10,11,24,'Papel Branco'
525,527,465,9,10,12,25,'Papel Branco'
526,516,466,9,10,12,25,'Papel Branco'
637,545,490,9,10,11,28,'Papel Branco'
671,584,502,9,10,10,23,'Papel Branco'
665,597,519,9,9,10,23,'Papel Branco'
690,617,539,8,10,10,22,'Papel Branco'
684,644,572,9,9,10,23,'Papel Branco'
648,641,600,9,9,11,23,'Papel Branco'
596,615,587,10,10,11,25,'Papel Branco'
657,627,593,9,10,11,28,'Papel Branco'
721,651,598,9,9,10,22,'Papel Branco'
737,666,605,8,9,10,21,'Papel Branco'
757,673,625,8,9,9,21,'Papel Branco'
716,663,603,9,9,10,22,'Papel Branco'
771,688,617,8,8,10,20,'Papel Branco'
763,700,632,8,8,9,20,'Papel Branco'
675,672,644,8,9,11,21,'Papel Branco'
496,587,587,11,10,12,26,'Papel Branco'
472,525,557,10,10,12,25,'Papel Branco'
261,409,464,10,11,13,28,'Papel Branco'
125,280,363,12,12,14,31,'Papel Branco'
126,216,297,11,12,14,30,'Papel Branco'
126,186,233,12,12,14,30,'Papel Branco'
95,178,212,11,12,14,32,'Papel Branco'
96,162,193,11,12,14,31,'Papel Branco'
95,151,182,12,13,14,32,'Papel Branco'
95,133,160,11,12,14,32,'Papel Branco'
147,148,145,10,11,13,28,'Papel Branco'
102,129,160,12,12,14,30,'Papel Branco'
93,141,167,12,13,15,34,'Papel Branco'
91,150,174,12,13,15,34,'Papel Branco'
89,174,205,12,13,15,34,'Papel Branco'
89,173,202,12,13,15,34,'Papel Branco'
89,168,195,12,13,15,34,'Papel Branco'
90,148,179,12,14,15,33,'Papel Branco'
90,133,167,12,13,15,33,'Papel Branco'
93,122,147,12,13,14,33,'Papel Branco'
94,114,134,12,13,15,33,'Papel Branco'
95,131,147,11,13,14,32,'Papel Branco'
97,153,176,11,13,14,32,'Papel Branco'
99,174,197,12,13,15,33,'Papel Branco'
98,178,198,12,13,15,33,'Papel Branco'
101,175,200,12,13,14,32,'Papel Branco'
103,168,187,12,12,14,31,'Papel Branco'
101,152,168,11,13,15,33,'Papel Branco'
104,135,158,12,13,14,32,'Papel Branco'
119,135,136,11,12,14,30,'Papel Branco'
112,138,153,11,12,14,30,'Papel Branco'
120,154,179,11,12,14,31,'Papel Branco'
117,178,199,12,12,14,31,'Papel Branco'
108,188,211,11,12,14,31,'Papel Branco'
97,181,207,14,13,15,34,'Papel Branco'
94,175,209,13,14,16,34,'Papel Branco'
106,151,177,12,12,14,31,'Papel Branco'
109,132,171,11,12,13,29,'Papel Branco'
106,127,151,10,12,13,30,'Papel Branco'
103,122,137,11,12,14,30,'Papel Branco'
101,138,157,11,12,14,30,'Papel Branco'
97,161,185,11,12,14,31,'Papel Branco'
97,178,201,11,12,15,31,'Papel Branco'
101,185,210,12,12,14,31,'Papel Branco'
99,174,211,11,12,14,30,'Papel Branco'
97,153,195,11,12,14,38,'Papel Branco'
102,132,172,10,12,13,29,'Papel Branco'
101,120,139,11,12,13,30,'Papel Branco'
99,122,130,11,12,14,30,'Papel Branco'
93,128,147,12,13,16,32,'Papel Branco'
91,144,176,12,13,14,32,'Papel Branco'
89,162,183,12,13,15,34,'Papel Branco'
91,174,200,12,13,15,41,'Papel Branco'
93,181,215,12,15,15,34,'Papel Branco'
97,164,192,12,13,14,32,'Papel Branco'
582,356,277,10,10,12,25,'Papel Branco'
844,551,390,6,7,8,18,'Papel Branco'
911,682,498,5,5,6,14,'Papel Branco'
940,770,608,4,4,5,12,'Papel Branco'
957,843,677,3,3,4,10,'Papel Branco'
965,888,745,3,3,3,10,'Papel Branco'
969,891,784,3,3,3,9,'Papel Branco'
970,891,776,3,3,3,8,'Papel Branco'
968,889,781,3,3,3,9,'Papel Branco'
964,902,804,3,3,3,9,'Papel Branco'
953,909,829,4,4,4,11,'Papel Branco'
932,910,852,4,5,5,13,'Papel Branco'
883,873,828,6,6,7,16,'Papel Branco'
754,780,749,8,8,9,22,'Papel Branco'
481,601,635,10,10,12,27,'Papel Branco'
106,342,485,10,12,13,29,'Papel Branco'
89,226,354,12,13,14,34,'Papel Branco'
87,186,293,12,13,15,35,'Papel Branco'
86,182,263,12,13,15,35,'Papel Branco'
87,180,244,12,13,15,35,'Papel Branco'
86,177,229,11,13,15,35,'Papel Branco'
94,159,215,12,13,15,33,'Papel Branco'
92,148,178,13,13,15,33,'Papel Branco'
91,128,161,12,13,15,33,'Papel Branco'
94,119,146,12,13,14,33,'Papel Branco'
95,122,130,13,13,14,32,'Papel Branco'
97,135,153,11,12,14,31,'Papel Branco'
103,161,172,11,12,13,29,'Papel Branco'
151,188,196,10,12,13,27,'Papel Branco'
252,250,239,11,12,13,28,'Papel Branco'
92,210,237,11,12,14,31,'Papel Branco'
94,176,205,11,14,14,32,'Papel Branco'
88,149,172,12,13,15,34,'Papel Branco'
87,144,161,12,14,16,38,'Papel Branco'
87,123,156,12,14,17,35,'Papel Branco'
91,130,156,13,13,15,34,'Papel Branco'
95,145,168,12,13,14,32,'Papel Branco'
96,165,178,12,13,15,41,'Papel Branco'
99,168,194,11,14,14,31,'Papel Branco'
104,174,203,11,12,14,31,'Papel Branco'
120,171,192,10,12,13,30,'Papel Branco'
162,177,174,12,12,13,29,'Papel Branco'
148,161,169,10,12,13,29,'Papel Branco'
164,170,163,11,12,13,28,'Papel Branco'
254,219,191,12,12,13,28,'Papel Branco'
446,332,268,10,11,12,26,'Papel Branco'
516,431,341,10,11,12,27,'Papel Branco'
412,427,367,10,11,12,29,'Papel Branco'
100,286,320,12,12,14,32,'Papel Branco'
86,216,269,12,14,15,35,'Papel Branco'
889,524,394,6,7,7,18,'Papel Branco'
831,621,478,7,8,9,21,'Papel Branco'
89,329,364,14,15,17,41,'Papel Branco'
90,225,289,14,15,16,40,'Papel Branco'
93,188,240,13,15,16,38,'Papel Branco'
93,180,225,14,15,17,38,'Papel Branco'
94,187,224,14,15,17,38,'Papel Branco'
93,185,220,13,15,17,38,'Papel Branco'
93,172,213,14,16,17,38,'Papel Branco'
91,150,176,14,15,17,38,'Papel Branco'
93,131,152,14,14,16,38,'Papel Branco'
91,121,143,14,15,17,40,'Papel Branco'
91,113,143,14,15,19,40,'Papel Branco'
91,130,144,15,15,17,38,'Papel Branco'
91,139,156,14,15,16,40,'Papel Branco'
94,166,182,14,15,16,37,'Papel Branco'
95,177,210,14,16,16,38,'Papel Branco'
95,179,213,14,14,16,37,'Papel Branco'
97,161,186,14,14,15,35,'Papel Branco'
99,148,171,13,13,15,41,'Papel Branco'
104,140,162,12,14,14,32,'Papel Branco'
100,126,152,13,13,14,34,'Papel Branco'
106,137,155,13,13,14,33,'Papel Branco'
566,354,279,11,11,13,28,'Papel Branco'
988,671,454,13,13,15,43,'Papel Branco'
987,770,582,9,10,10,32,'Papel Branco'
761,739,617,10,9,10,25,'Papel Branco'
218,478,527,12,10,11,26,'Papel Branco'
98,310,395,14,14,15,35,'Papel Branco'
98,206,289,14,14,17,35,'Papel Branco'
95,158,219,15,15,16,37,'Papel Branco'
95,135,192,14,14,16,37,'Papel Branco'
95,142,170,14,14,17,37,'Papel Branco'
94,154,192,15,15,16,38,'Papel Branco'
94,170,196,14,14,16,37,'Papel Branco'
95,176,212,14,14,16,37,'Papel Branco'
96,169,196,14,15,16,37,'Papel Branco'
102,159,197,14,14,15,35,'Papel Branco'
98,150,183,14,13,15,34,'Papel Branco'
93,134,163,14,13,15,35,'Papel Branco'
96,125,148,13,14,14,33,'Papel Branco'
99,123,150,14,13,14,33,'Papel Branco'
98,135,153,13,13,14,33,'Papel Branco'
97,152,174,14,13,14,33,'Papel Branco'
102,163,190,13,13,15,32,'Papel Branco'
100,169,195,13,13,14,33,'Papel Branco'
99,167,203,13,13,14,32,'Papel Branco'
98,161,187,12,12,14,31,'Papel Branco'
97,145,166,12,12,14,30,'Papel Branco'
97,128,145,12,12,14,30,'Papel Branco'
465,448,420,9,8,8,21,'Cartao'
469,428,397,9,8,8,19,'Cartao'
456,418,379,9,8,8,18,'Cartao'
506,442,408,9,8,8,18,'Cartao'
532,475,426,9,8,7,18,'Cartao'
538,507,463,9,8,7,19,'Cartao'
526,526,498,9,8,7,18,'Cartao'
542,528,492,9,8,7,18,'Cartao'
581,542,506,8,7,8,18,'Cartao'
592,537,498,9,8,7,18,'Cartao'
613,529,477,8,7,7,18,'Cartao'
609,532,475,8,7,7,18,'Cartao'
600,549,502,9,8,7,18,'Cartao'
610,569,520,9,7,7,18,'Cartao'
614,592,549,9,7,7,18,'Cartao'
628,608,569,8,7,7,17,'Cartao'
631,606,568,8,7,7,18,'Cartao'
627,585,549,8,7,7,17,'Cartao'
625,572,539,8,8,7,17,'Cartao'
611,556,519,8,7,7,17,'Cartao'
623,555,507,8,8,7,18,'Cartao'
628,586,544,8,7,7,17,'Cartao'
645,612,565,8,7,7,17,'Cartao'
646,634,598,8,7,7,18,'Cartao'
655,630,593,8,7,7,17,'Cartao'
654,624,594,8,8,7,17,'Cartao'
683,621,578,8,7,7,17,'Cartao'
684,610,550,8,7,7,17,'Cartao'
692,618,568,8,7,7,17,'Cartao'
694,640,589,8,7,7,17,'Cartao'
696,663,617,8,7,7,19,'Cartao'
693,672,629,8,7,7,17,'Cartao'
691,676,639,8,7,7,17,'Cartao'
695,670,639,8,7,7,17,'Cartao'
697,641,600,8,7,7,17,'Cartao'
694,623,578,8,7,7,17,'Cartao'
692,625,582,8,7,7,17,'Cartao'
691,633,593,8,7,7,17,'Cartao'
686,648,602,8,7,7,17,'Cartao'
685,663,623,8,7,7,17,'Cartao'
686,675,646,8,7,7,17,'Cartao'
685,656,623,8,7,7,17,'Cartao'
687,637,601,8,7,7,17,'Cartao'
686,627,594,8,7,7,17,'Cartao'
712,627,576,8,7,7,17,'Cartao'
698,641,599,8,7,7,17,'Cartao'
686,656,617,8,7,7,17,'Cartao'
693,677,642,8,7,7,17,'Cartao'
690,675,639,8,7,7,17,'Cartao'
669,656,631,9,7,7,17,'Cartao'
664,638,620,8,7,7,17,'Cartao'
659,603,573,8,7,7,17,'Cartao'
671,601,555,8,7,7,18,'Cartao'
669,614,574,8,7,7,17,'Cartao'
677,637,595,9,7,7,17,'Cartao'
689,663,625,8,7,7,18,'Cartao'
697,671,630,8,7,7,18,'Cartao'
697,680,651,8,7,7,17,'Cartao'
700,661,625,8,7,7,17,'Cartao'
715,658,618,8,7,7,18,'Cartao'
728,645,588,8,7,7,18,'Cartao'
742,661,606,8,7,7,17,'Cartao'
752,687,630,8,7,7,17,'Cartao'
786,725,669,8,7,7,18,'Cartao'
802,750,698,8,7,6,17,'Cartao'
808,756,699,8,7,7,18,'Cartao'
817,752,698,9,7,6,18,'Cartao'
827,753,700,8,7,6,17,'Cartao'
831,745,690,8,7,6,17,'Cartao'
845,752,691,8,6,6,16,'Cartao'
845,769,709,8,6,6,16,'Cartao'
845,784,724,7,6,6,16,'Cartao'
845,801,749,7,6,6,16,'Cartao'
845,801,757,7,6,6,16,'Cartao'
843,789,743,7,6,6,18,'Cartao'
844,772,723,7,6,6,16,'Cartao'
844,764,716,7,6,6,16,'Cartao'
846,760,707,7,6,6,16,'Cartao'
850,776,721,7,6,6,16,'Cartao'
855,791,735,7,6,6,16,'Cartao'
855,806,767,8,6,6,16,'Cartao'
855,814,769,7,6,6,16,'Cartao'
857,797,746,7,6,6,16,'Cartao'
856,786,736,7,6,6,16,'Cartao'
855,775,720,7,6,6,16,'Cartao'
856,770,713,7,6,6,16,'Cartao'
856,780,719,7,6,6,16,'Cartao'
855,799,743,7,6,6,18,'Cartao'
855,818,772,7,6,6,16,'Cartao'
850,816,764,7,6,6,16,'Cartao'
845,793,748,8,6,6,17,'Cartao'
846,774,728,8,6,6,16,'Cartao'
837,753,706,8,6,6,16,'Cartao'
836,755,708,8,7,6,16,'Cartao'
837,761,707,8,6,6,17,'Cartao'
838,785,738,8,6,6,16,'Cartao'
805,784,748,8,7,6,17,'Cartao'
718,742,732,9,8,7,18,'Cartao'
732,712,695,9,7,7,18,'Cartao'
746,701,679,8,7,7,18,'Cartao'
769,692,659,8,7,7,18,'Cartao'
772,691,648,8,7,7,18,'Cartao'
773,694,645,8,7,7,17,'Cartao'
770,714,663,8,7,7,18,'Cartao'
771,737,700,8,7,7,18,'Cartao'
769,745,718,8,7,7,18,'Cartao'
773,734,698,8,7,7,18,'Cartao'
775,726,695,8,7,7,18,'Cartao'
773,709,675,9,7,7,19,'Cartao'
769,696,656,9,7,7,18,'Cartao'
771,692,643,9,7,7,18,'Cartao'
774,710,659,8,7,7,19,'Cartao'
775,734,688,9,7,7,19,'Cartao'
774,738,697,9,7,7,21,'Cartao'
776,740,699,9,7,7,19,'Cartao'
776,736,700,9,7,7,19,'Cartao'
778,712,669,9,7,7,18,'Cartao'
779,702,650,9,7,7,18,'Cartao'
778,703,656,9,7,7,18,'Cartao'
775,702,649,9,8,7,19,'Cartao'
776,720,672,9,7,7,18,'Cartao'
776,739,709,9,7,7,18,'Cartao'
777,753,706,9,7,7,19,'Cartao'
780,748,720,9,7,7,19,'Cartao'
782,732,694,9,7,7,18,'Cartao'
781,708,664,9,7,7,18,'Cartao'
782,708,666,9,7,7,19,'Cartao'
811,725,671,8,7,7,18,'Cartao'
800,736,682,9,7,7,18,'Cartao'
723,726,686,9,8,7,19,'Cartao'
560,645,655,10,8,8,21,'Cartao'
91,391,512,12,10,9,25,'Cartao'
91,252,340,12,10,9,25,'Cartao'
89,184,237,12,10,9,25,'Cartao'
88,142,173,13,10,10,26,'Cartao'
86,126,148,12,10,10,26,'Cartao'
87,130,132,12,10,10,26,'Cartao'
87,140,149,12,10,10,25,'Cartao'
85,151,180,12,10,10,26,'Cartao'
82,163,196,12,10,10,26,'Cartao'
84,171,191,12,10,10,26,'Cartao'
83,146,185,13,10,10,27,'Cartao'
84,149,170,13,10,10,27,'Cartao'
278,295,312,7,7,7,18,'Cartao'
257,282,285,7,7,7,15,'Cartao'
273,290,295,7,7,7,15,'Cartao'
285,306,309,7,7,7,16,'Cartao'
276,307,313,7,7,7,15,'Cartao'
245,286,313,7,7,7,15,'Cartao'
127,211,254,7,7,7,16,'Cartao'
112,158,194,8,8,8,17,'Cartao'
115,141,169,8,7,7,16,'Cartao'
113,148,176,8,8,8,16,'Cartao'
107,239,311,8,8,8,17,'Cartao'
123,221,286,8,7,7,16,'Cartao'
116,206,264,8,7,8,16,'Cartao'
108,196,235,8,8,8,17,'Cartao'
109,169,209,8,8,8,17,'Cartao'
107,157,195,8,8,8,17,'Cartao'
109,136,165,8,8,8,17,'Cartao'
111,138,150,8,8,8,17,'Cartao'
112,151,171,8,8,8,18,'Cartao'
109,160,178,8,8,8,17,'Cartao'
103,174,198,8,8,8,20,'Cartao'
100,191,226,8,8,8,18,'Cartao'
100,178,210,9,8,8,18,'Cartao'
100,164,198,8,8,9,18,'Cartao'
99,140,169,9,8,8,18,'Cartao'
99,127,153,9,8,8,21,'Cartao'
100,117,132,9,8,8,18,'Cartao'
100,135,157,8,8,8,18,'Cartao'
100,154,164,8,8,9,18,'Cartao'
99,165,185,9,8,8,18,'Cartao'
99,179,209,8,8,8,18,'Cartao'
99,168,190,8,8,9,18,'Cartao'
100,152,173,8,8,8,18,'Cartao'
99,130,150,9,8,8,18,'Cartao'
103,115,128,8,8,9,18,'Cartao'
101,117,127,8,8,8,18,'Cartao'
101,137,154,8,8,8,18,'Cartao'
104,152,168,8,8,8,18,'Cartao'
104,170,187,9,8,8,18,'Cartao'
103,184,212,8,8,8,18,'Cartao'
104,176,198,8,9,8,18,'Cartao'
104,163,191,8,8,8,18,'Cartao'
101,139,164,8,8,8,18,'Cartao'
102,127,149,8,8,8,18,'Cartao'
103,123,138,9,8,9,18,'Cartao'
104,145,160,8,8,8,18,'Cartao'
104,168,194,8,8,8,17,'Cartao'
113,179,201,8,8,8,17,'Cartao'
107,181,208,9,8,8,17,'Cartao'
108,166,189,8,8,8,17,'Cartao'
104,149,174,8,8,8,17,'Cartao'
121,187,210,8,8,8,17,'Cartao'
117,147,165,8,8,8,17,'Cartao'
120,141,159,8,8,8,17,'Cartao'
119,159,183,8,8,8,17,'Cartao'
118,174,198,9,8,8,17,'Cartao'
114,183,210,8,8,8,17,'Cartao'
115,182,206,8,8,8,17,'Cartao'
108,168,193,8,8,8,17,'Cartao'
106,156,184,8,8,8,18,'Cartao'
106,131,151,9,8,8,18,'Cartao'
105,130,154,8,8,8,18,'Cartao'
104,135,156,9,8,8,18,'Cartao'
105,148,164,9,8,8,18,'Cartao'
103,174,197,8,8,8,18,'Cartao'
104,182,211,8,8,8,18,'Cartao'
105,174,196,8,8,9,18,'Cartao'
102,165,194,9,8,8,18,'Cartao'
102,158,183,8,8,8,18,'Cartao'
103,139,153,8,8,8,18,'Cartao'
103,128,152,8,8,8,18,'Cartao'
104,133,147,8,8,8,18,'Cartao'
103,148,167,8,8,8,17,'Cartao'
104,173,203,8,8,8,18,'Cartao'
107,185,214,8,8,8,17,'Cartao'
120,181,203,8,8,8,17,'Cartao'
264,231,221,8,7,7,16,'Cartao'
321,255,220,8,7,7,16,'Cartao'
221,226,223,8,8,7,16,'Cartao'
287,254,235,7,7,7,16,'Cartao'
369,305,269,7,7,7,16,'Cartao'
380,337,300,8,7,7,16,'Cartao'
442,397,349,7,7,7,15,'Cartao'
372,389,366,7,7,8,16,'Cartao'
239,307,320,8,7,7,16,'Cartao'
290,287,290,8,7,8,16,'Cartao'
283,267,257,7,7,7,16,'Cartao'
275,260,252,7,7,7,16,'Cartao'
304,284,272,8,7,7,16,'Cartao'
309,307,297,7,7,7,16,'Cartao'
384,364,345,8,7,7,16,'Cartao'
394,388,366,8,7,7,16,'Cartao'
451,404,361,8,7,7,17,'Cartao'
434,399,365,8,8,8,17,'Cartao'
392,367,335,9,8,8,18,'Cartao'
605,457,376,8,7,7,20,'Cartao'
420,419,371,9,8,8,18,'Cartao'
598,504,436,8,7,7,17,'Cartao'
592,551,492,9,8,7,18,'Cartao'
512,533,486,10,8,8,19,'Cartao'
450,490,484,9,8,8,19,'Cartao'
260,363,395,10,8,8,20,'Cartao'
110,229,291,10,9,9,21,'Cartao'
99,219,263,10,9,9,22,'Cartao'
101,163,227,11,9,9,21,'Cartao'
103,153,192,10,9,9,21,'Cartao'
102,170,214,10,9,9,21,'Cartao'
102,179,225,11,9,9,21,'Cartao'
102,183,229,10,9,9,21,'Cartao'
102,169,213,10,9,9,21,'Cartao'
105,155,177,10,9,9,21,'Cartao'
112,138,171,10,9,9,21,'Cartao'
145,145,165,10,9,8,20,'Cartao'
152,154,166,10,9,8,21,'Cartao'
172,180,173,10,9,9,21,'Cartao'
246,243,218,10,9,8,20,'Cartao'
135,220,231,10,9,8,21,'Cartao'
167,221,248,10,9,8,21,'Cartao'
133,199,228,10,9,8,21,'Cartao'
106,164,183,10,9,8,21,'Cartao'
101,145,174,10,9,9,21,'Cartao'
105,132,147,10,9,9,22,'Cartao'
104,133,159,10,9,9,21,'Cartao'
105,141,169,10,10,9,21,'Cartao'
110,171,185,10,9,9,21,'Cartao'
123,181,211,10,9,9,21,'Cartao'
110,182,200,11,9,9,21,'Cartao'
113,178,189,10,9,9,21,'Cartao'
145,174,195,10,9,9,21,'Cartao'
196,176,169,11,9,9,21,'Cartao'
234,203,195,10,9,8,21,'Cartao'
304,252,214,10,9,9,20,'Cartao'
343,298,274,10,8,8,20,'Cartao'
397,360,313,10,8,8,20,'Cartao'
475,423,367,9,8,8,19,'Cartao'
442,432,388,9,8,8,21,'Cartao'
432,415,376,9,8,8,19,'Cartao'
380,373,349,10,8,8,19,'Cartao'
337,337,314,9,8,8,22,'Cartao'
285,290,281,9,8,8,19,'Cartao'
295,298,300,9,8,8,20,'Cartao'
385,344,316,9,8,8,19,'Cartao'
358,371,360,9,8,8,19,'Cartao'
419,407,390,9,8,8,19,'Cartao'
103,122,135,8,8,8,17,'Cartao'
102,113,122,8,8,8,17,'Cartao'
102,119,129,8,8,8,18,'Cartao'
102,148,168,8,8,8,17,'Cartao'
102,169,194,8,8,8,17,'Cartao'
103,174,198,8,8,8,17,'Cartao'
102,181,209,8,8,8,18,'Cartao'
102,170,193,8,8,8,17,'Cartao'
101,148,170,8,8,8,17,'Cartao'
101,132,153,8,8,8,18,'Cartao'
101,110,118,8,8,8,18,'Cartao'
101,127,142,8,8,8,17,'Cartao'
98,148,164,8,8,8,17,'Cartao'
100,176,193,8,8,8,18,'Cartao'
100,188,211,8,8,8,17,'Cartao'
99,199,227,8,8,8,17,'Cartao'
99,173,201,8,8,8,17,'Cartao'
100,161,185,8,8,8,17,'Cartao'
103,136,155,8,8,8,17,'Cartao'
102,123,140,8,8,8,17,'Cartao'
104,123,131,8,8,8,18,'Cartao'
103,144,160,8,8,8,18,'Cartao'
103,153,170,8,8,8,17,'Cartao'
105,176,206,8,8,8,17,'Cartao'
104,188,218,8,8,8,18,'Cartao'
101,174,204,8,8,8,17,'Cartao'
104,148,169,8,8,8,17,'Cartao'
104,133,151,8,8,8,17,'Cartao'
102,123,135,8,8,8,18,'Cartao'
100,112,129,8,8,8,17,'Cartao'
102,134,146,8,8,8,17,'Cartao'
100,161,190,9,8,8,17,'Cartao'
99,186,213,8,8,8,18,'Cartao'
92,180,209,8,8,8,18,'Cartao'
89,275,334,8,8,8,18,'Cartao'
97,224,255,8,8,9,18,'Cartao'
101,167,202,9,8,8,17,'Cartao'
102,131,151,8,8,8,20,'Cartao'
98,122,146,8,8,8,17,'Cartao'
99,127,142,8,8,8,18,'Cartao'
101,149,165,8,8,8,17,'Cartao'
101,174,201,8,8,8,18,'Cartao'
99,180,207,8,8,8,18,'Cartao'
101,190,222,8,8,8,18,'Cartao'
112,166,191,8,8,8,17,'Cartao'
104,144,164,8,8,8,17,'Cartao'
138,146,162,8,8,8,17,'Cartao'
97,124,142,8,8,8,18,'Cartao'
107,124,136,8,8,8,17,'Cartao'
102,147,160,8,8,8,17,'Cartao'
104,177,201,8,8,8,18,'Cartao'
101,182,207,9,8,8,17,'Cartao'
99,191,211,8,8,8,20,'Cartao'
98,178,210,8,8,8,17,'Cartao'
101,159,190,8,8,8,18,'Cartao'
117,133,149,8,8,8,17,'Cartao'
155,145,152,8,8,8,17,'Cartao'
178,156,148,8,8,8,17,'Cartao'
152,172,172,8,8,8,17,'Cartao'
111,175,191,8,8,8,17,'Cartao'
103,185,207,8,8,8,17,'Cartao'
99,194,229,8,8,8,18,'Cartao'
99,180,211,8,8,8,17,'Cartao'
99,161,189,8,8,8,17,'Cartao'
126,148,162,8,8,8,17,'Cartao'
175,154,154,8,8,8,17,'Cartao'
190,163,154,8,8,8,17,'Cartao'
174,176,171,8,8,8,19,'Cartao'
131,182,192,8,8,8,17,'Cartao'
112,197,225,8,8,8,17,'Cartao'
101,192,222,8,8,8,17,'Cartao'
99,194,233,8,8,8,17,'Cartao'
100,168,198,8,8,8,18,'Cartao'
110,157,184,8,8,8,18,'Cartao'
206,176,176,8,8,8,17,'Cartao'
134,141,144,8,8,8,17,'Cartao'
204,176,164,8,8,8,18,'Cartao'
141,187,196,8,8,8,17,'Cartao'
105,185,206,8,8,8,17,'Cartao'
100,189,216,8,8,8,18,'Cartao'
99,185,213,8,8,8,18,'Cartao'
98,170,193,8,8,8,18,'Cartao'
100,158,185,8,8,8,17,'Cartao'
113,131,144,8,8,8,17,'Cartao'
182,157,155,8,8,8,17,'Cartao'
190,173,166,8,8,8,17,'Cartao'
209,213,206,8,8,8,17,'Cartao'
137,212,228,8,8,8,17,'Cartao'
109,200,224,8,8,8,17,'Cartao'
100,196,224,8,8,8,18,'Cartao'
99,177,208,8,8,8,18,'Cartao'
98,162,195,8,8,8,18,'Cartao'
100,131,152,8,8,8,18,'Cartao'
105,127,147,8,8,8,17,'Cartao'
151,142,148,8,8,8,17,'Cartao'
241,206,192,8,8,8,17,'Cartao'
170,209,207,8,8,8,17,'Cartao'
299,292,274,8,7,7,16,'Cartao'
173,257,267,8,8,8,19,'Cartao'
105,209,237,8,8,8,17,'Cartao'
99,178,213,8,8,8,17,'Cartao'
98,140,164,8,8,8,18,'Cartao'
99,130,141,8,8,8,18,'Cartao'
102,122,145,8,8,8,20,'Cartao'
145,143,148,8,8,8,17,'Cartao'
245,223,213,7,8,8,19,'Cartao'
294,281,254,8,8,8,17,'Cartao'
203,268,271,8,8,8,17,'Cartao'
110,219,249,8,8,8,17,'Cartao'
100,185,226,9,8,8,18,'Cartao'
99,148,177,8,8,8,17,'Cartao'
97,135,164,8,9,8,17,'Cartao'
97,123,146,8,8,8,17,'Cartao'
101,124,140,8,8,8,18,'Cartao'
109,155,178,8,8,8,17,'Cartao'
142,196,215,8,8,8,17,'Cartao'
191,229,237,8,8,8,17,'Cartao'
139,221,247,8,8,8,20,'Cartao'
106,184,217,8,8,8,17,'Cartao'
100,147,171,8,8,8,17,'Cartao'
98,125,145,8,8,8,18,'Cartao'
97,120,141,8,8,8,17,'Cartao'
97,125,144,8,8,8,17,'Cartao'
101,141,155,8,8,8,17,'Cartao'
117,181,203,8,8,8,17,'Cartao'
177,218,225,8,8,8,17,'Cartao'
195,237,255,8,8,8,17,'Cartao'
144,209,232,8,8,8,17,'Cartao'
107,160,181,8,8,8,18,'Cartao'
100,130,149,8,8,8,17,'Cartao'
98,115,132,8,8,8,17,'Cartao'
96,124,142,8,8,8,18,'Cartao'
97,142,164,8,9,8,18,'Cartao'
98,161,181,8,8,8,17,'Cartao'
101,183,212,8,8,8,17,'Cartao'
107,189,212,8,8,8,17,'Cartao'
113,181,204,8,8,8,17,'Cartao'
106,166,194,8,8,8,17,'Cartao'
109,138,154,8,8,8,17,'Cartao'
110,134,148,8,8,8,17,'Cartao'
112,126,134,8,8,8,17,'Cartao'
110,142,153,8,8,8,17,'Cartao'
112,170,178,8,8,8,17,'Cartao'
111,187,214,8,8,8,17,'Cartao'
81,125,163,8,9,8,18,'Cartao'
79,98,128,8,8,8,18,'Cartao'
78,107,125,8,8,8,18,'Cartao'
78,118,155,8,9,8,19,'Cartao'
77,142,181,8,8,8,19,'Cartao'
76,154,200,8,8,8,18,'Cartao'
75,207,241,8,9,8,19,'Cartao'
75,162,200,8,9,8,22,'Cartao'
75,131,160,8,9,8,19,'Cartao'
74,106,127,9,9,8,19,'Cartao'
75,95,114,9,9,9,19,'Cartao'
75,98,114,9,9,9,22,'Cartao'
75,119,134,8,9,9,19,'Cartao'
75,150,183,9,9,8,19,'Cartao'
75,166,207,8,9,9,20,'Cartao'
75,167,201,8,9,9,20,'Cartao'
75,165,205,8,9,9,19,'Cartao'
75,137,167,8,9,8,19,'Cartao'
75,120,152,8,9,9,20,'Cartao'
74,108,139,8,9,9,19,'Cartao'
75,93,109,9,9,8,19,'Cartao'
75,106,123,8,9,9,19,'Cartao'
75,134,159,8,9,9,20,'Cartao'
75,157,173,8,9,9,19,'Cartao'
75,168,205,8,9,8,19,'Cartao'
75,167,213,8,9,8,19,'Cartao'
75,159,201,9,9,9,20,'Cartao'
75,132,176,8,9,9,22,'Cartao'
